Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,15.888570785522461,28.449831008911133,62.68349075317383,0.36745089292526245,77.7507095336914,145.93106079101562,18.171070098876953,28.48248291015625,62.75,0.3894999921321869,84.91000366210938,175.38999938964844,18.19499969482422,28.90390396118164,63.13999938964844,0.39024999737739563,85.25,175.83999633789062,17.955713272094727,28.453704833984375,61.81999969482422,0.38499999046325684,84.45999908447266,174.11000061035156,18.066070556640625,28.478227615356445,62.04999923706055,0.3869999945163727,84.72000122070312,174.9499969482422,376681200,112363524,45985500,280692000,37675500,165012400
2014-02-05,16.007234573364258,28.5758113861084,62.12408447265625,0.36414918303489685,77.54925537109375,145.7479705810547,18.306785583496094,28.60860824584961,62.189998626708984,0.38600000739097595,84.69000244140625,175.1699981689453,18.402856826782227,28.79804801940918,63.15999984741211,0.3880000114440918,84.98999786376953,175.55999755859375,18.08035659790039,28.228729248046875,61.27000045776367,0.382999986410141,83.73999786376953,173.7100067138672,18.091428756713867,28.613113403320312,62.7400016784668,0.3867500126361847,84.62999725341797,174.77999877929688,328344800,95684220,51685100,214676000,41721800,164230500
2014-02-06,16.100543975830078,28.9947509765625,62.0941162109375,0.36886608600616455,78.53819274902344,147.67002868652344,18.30392837524414,29.02802848815918,62.15999984741211,0.39100000262260437,85.7699966430664,177.47999572753906,18.33928680419922,29.03303337097168,62.779998779296875,0.3919999897480011,85.87999725341797,177.47999572753906,18.136070251464844,28.717466354370117,61.459999084472656,0.38600000739097595,84.91999816894531,175.22000122070312,18.216428756713867,28.807056427001953,61.459999084472656,0.3865000009536743,84.94000244140625,175.5800018310547,257765200,77786136,42086500,168380000,32308600,132877600
2014-02-07,16.325782775878906,29.431686401367188,64.2518310546875,0.3742905557155609,79.93917083740234,149.50048828125,18.559999465942383,29.465465545654297,64.31999969482422,0.39675000309944153,87.30000305175781,179.67999267578125,18.676071166992188,29.47697639465332,64.56999969482422,0.3972499966621399,87.36000061035156,179.8699951171875,18.47785758972168,29.04304313659668,62.220001220703125,0.38850000500679016,86.0,177.72999572753906,18.62071418762207,29.219970703125,62.27000045776367,0.3919999897480011,86.25,178.30999755859375,370280400,105342552,60704300,157248000,38359400,170787200
2014-02-10,16.618261337280273,29.318954467773438,63.482643127441406,0.37546971440315247,80.39702606201172,149.77508544921875,18.892499923706055,29.352603912353516,63.54999923706055,0.39800000190734863,87.80000305175781,180.00999450683594,18.999643325805664,29.589590072631836,64.48999786376953,0.4032500088214874,87.83999633789062,180.07000732421875,18.5,29.2547550201416,63.470001220703125,0.3959999978542328,87.20999908447266,179.2100067138672,18.523571014404297,29.324323654174805,64.30000305175781,0.39625000953674316,87.2699966430664,179.6999969482422,345559200,77730192,43666100,324372000,30205400,92218800
2014-02-11,16.83722496032715,29.750141143798828,64.78126525878906,0.3832527697086334,81.31273651123047,151.41415405273438,19.141429901123047,29.784284591674805,64.8499984741211,0.40625,88.80000305175781,181.97999572753906,19.20535659790039,29.826576232910156,65.0,0.40724998712539673,88.97000122070312,182.44000244140625,18.91071319580078,29.334585189819336,63.349998474121094,0.398250013589859,87.88999938964844,180.0399932861328,18.95035743713379,29.533784866333008,63.75,0.40024998784065247,87.98999786376953,180.16000366210938,282256800,81949968,45675600,235384000,38635500,117814100
2014-02-12,16.835969924926758,29.66290283203125,64.38168334960938,0.396931916475296,81.46837615966797,151.48904418945312,19.139999389648438,29.69694709777832,64.44999694824219,0.4207499921321869,88.97000122070312,182.07000732421875,19.270000457763672,29.7797794342041,65.05999755859375,0.42375001311302185,89.16999816894531,182.8300018310547,19.044286727905273,29.564064025878906,64.05000305175781,0.4074999988079071,88.69999694824219,181.7100067138672,19.176786422729492,29.7547550201416,64.91999816894531,0.4074999988079071,88.9800033569336,182.25,308100800,68911020,47282100,744528000,32507200,94717700
2014-02-13,17.103313446044922,29.993106842041016,67.25863647460938,0.4094318449497223,82.0727310180664,152.2711181640625,19.44392967224121,30.027528762817383,67.33000183105469,0.4339999854564667,89.62999725341797,183.00999450683594,19.45892906188965,30.027528762817383,67.33000183105469,0.43650001287460327,89.69999694824219,183.1999969482422,19.078571319580078,29.521020889282227,64.05000305175781,0.42375001311302185,88.30000305175781,180.8300018310547,19.094999313354492,29.548297882080078,64.18000030517578,0.4312500059604645,88.31999969482422,180.83999633789062,307398000,73382544,61911700,902836000,40454500,100542200
2014-02-14,17.089488983154297,30.065593719482422,67.01889038085938,0.4224035143852234,82.23751831054688,153.1114959716797,19.428213119506836,30.100099563598633,67.08999633789062,0.4477500021457672,89.80999755859375,184.02000427246094,19.499286651611328,30.139890670776367,67.58000183105469,0.44874998927116394,90.01000213623047,184.36000061035156,19.328929901123047,29.849849700927734,66.72000122070312,0.429749995470047,89.33000183105469,182.6699981689453,19.37392807006836,29.920169830322266,67.5,0.4300000071525574,89.5999984741211,182.83999633789062,272924400,87380532,36694900,817536000,33212400,96498400
2014-02-18,17.15231704711914,30.267562866210938,67.22867584228516,0.42216765880584717,82.64043426513672,153.29458618164062,19.499643325805664,30.30230140686035,67.30000305175781,0.44749999046325684,90.25,184.24000549316406,19.68535614013672,30.352102279663086,67.54000091552734,0.4494999945163727,90.41999816894531,184.49000549316406,19.48607063293457,30.030029296875,66.06999969482422,0.4437499940395355,89.73999786376953,183.64999389648438,19.5,30.06531524658203,66.94000244140625,0.4480000138282776,89.95999908447266,184.17999267578125,260251600,84271644,43809900,428988000,29546600,80460900
2014-02-19,16.881519317626953,30.054096221923828,67.98786163330078,0.42782801389694214,82.0727310180664,152.2794647216797,19.19178581237793,30.08858871459961,68.05999755859375,0.45350000262260437,89.62999725341797,183.02000427246094,19.53178596496582,30.260761260986328,69.08000183105469,0.45750001072883606,90.29000091552734,184.9499969482422,19.08392906188965,29.967466354370117,67.0,0.445499986410141,89.44999694824219,182.8699951171875,19.45535659790039,30.162662506103516,67.05000305175781,0.44749999046325684,90.08000183105469,183.75999450683594,313768000,84059856,62087100,450340000,41749900,126524300
2014-02-20,16.686120986938477,30.098339080810547,69.55619812011719,0.4429222345352173,82.45730590820312,153.1780548095703,18.969642639160156,30.132883071899414,69.62999725341797,0.46950000524520874,90.05000305175781,184.10000610351562,19.178571701049805,30.202451705932617,70.11000061035156,0.47049999237060547,90.22000122070312,184.52000427246094,18.89285659790039,30.03553581237793,65.7300033569336,0.45375001430511475,89.30999755859375,182.60000610351562,19.035356521606445,30.10860824584961,67.7300033569336,0.4544999897480011,89.69000244140625,183.27000427246094,305858000,67963968,130928900,398088000,41814800,104998100
2014-02-21,16.500770568847656,30.09033966064453,68.51729583740234,0.43962040543556213,82.34745025634766,153.0033416748047,18.758928298950195,30.124874114990234,68.58999633789062,0.4659999907016754,89.93000030517578,183.88999938964844,19.091785430908203,30.277027130126953,69.95999908447266,0.47475001215934753,90.47000122070312,184.88999938964844,18.735713958740234,30.10110092163086,68.44999694824219,0.46299999952316284,89.81999969482422,183.8000030517578,19.028213500976562,30.225475311279297,69.69000244140625,0.46875,90.33999633789062,184.4499969482422,278784800,74417508,70932400,451052000,31192200,118116400
2014-02-24,16.573028564453125,30.30830955505371,70.7049789428711,0.445988267660141,82.7869644165039,153.8520050048828,18.8410701751709,30.343093872070312,70.77999877929688,0.4727500081062317,90.41000366210938,184.91000366210938,18.92571449279785,30.534534454345703,71.44000244140625,0.4762499928474426,90.81999969482422,186.14999389648438,18.65785789489746,30.157657623291016,68.54000091552734,0.460750013589859,90.04000091552734,184.1999969482422,18.683929443359375,30.16416358947754,68.73999786376953,0.4650000035762787,90.13999938964844,184.27999877929688,288909600,66905028,76620300,403112000,31500400,114063900
2014-02-25,16.40055274963379,30.49553108215332,69.77596282958984,0.44397446513175964,82.69539642333984,153.79385375976562,18.645000457763672,30.53053092956543,69.8499984741211,0.4684999883174896,90.30999755859375,184.83999633789062,18.9132137298584,30.643142700195312,71.0,0.47200000286102295,90.72000122070312,185.58999633789062,18.60714340209961,30.290790557861328,69.44999694824219,0.4634999930858612,90.0199966430664,184.22999572753906,18.906429290771484,30.42892837524414,70.94999694824219,0.4699999988079071,90.54000091552734,185.05999755859375,231952000,57490452,52077000,242184000,26771700,117085000
2014-02-26,16.252595901489258,30.499780654907227,69.18659210205078,0.4432637691497803,82.62214660644531,153.80213928222656,18.47678565979004,30.5347843170166,69.26000213623047,0.46775001287460327,90.2300033569336,184.85000610351562,18.75,30.75275230407715,71.22000122070312,0.47450000047683716,90.83999633789062,185.60000610351562,18.41428565979004,30.374374389648438,68.8499984741211,0.4662500023841858,89.87000274658203,184.3300018310547,18.70035743713379,30.630630493164062,70.19000244140625,0.4675000011920929,90.55000305175781,185.11000061035156,276217200,79208712,55322700,360884000,42953700,98677200
2014-02-27,16.57679557800293,30.475784301757812,68.86693572998047,0.4382886290550232,83.15819549560547,154.609130859375,18.84535789489746,30.510761260986328,68.94000244140625,0.4625000059604645,90.44000244140625,185.82000732421875,18.885000228881836,30.63638687133789,70.01000213623047,0.4724999964237213,90.52999877929688,185.8699951171875,18.430356979370117,30.455705642700195,68.87000274658203,0.4612500071525574,89.7300033569336,184.3699951171875,18.46928596496582,30.4902400970459,69.33999633789062,0.46775001287460327,89.87000274658203,184.5800018310547,301882000,50349600,41653700,388848000,28742400,93880800
2014-02-28,16.531869888305664,30.386798858642578,68.38743591308594,0.4354456663131714,83.0662612915039,155.0001983642578,18.794286727905273,30.421672821044922,68.45999908447266,0.4595000147819519,90.33999633789062,186.2899932861328,19.02678680419922,30.635385513305664,69.87999725341797,0.4645000100135803,90.95999908447266,187.14999389648438,18.64714241027832,30.185686111450195,67.37999725341797,0.45274999737739563,89.54000091552734,185.0500030517578,18.895713806152344,30.539039611816406,69.47000122070312,0.46000000834465027,90.41999816894531,185.7899932861328,371968800,92451456,66783700,321692000,48609800,150842000
2014-03-03,16.579618453979492,30.06284523010254,67.33855438232422,0.4333134591579437,82.45020294189453,153.9102325439453,18.84857177734375,30.097347259521484,67.41000366210938,0.4572499990463257,89.66999816894531,184.97999572753906,18.951786041259766,30.226226806640625,68.05000305175781,0.4572499990463257,89.91000366210938,185.4499969482422,18.671785354614258,29.833332061767578,66.51000213623047,0.445250004529953,88.87000274658203,183.75,18.693571090698242,30.198949813842773,66.95999908447266,0.4492500126361847,89.48999786376953,184.64999389648438,238781200,84107808,56824100,375948000,38885700,167748500
2014-03-04,16.688945770263672,30.36829948425293,68.72708129882812,0.4378148317337036,83.49842071533203,156.0735321044922,18.972856521606445,30.403152465820312,68.80000305175781,0.4620000123977661,90.80999755859375,187.5800018310547,19.022857666015625,30.430429458618164,68.9000015258789,0.4650000035762787,90.9800033569336,187.97999572753906,18.848928451538086,30.26776885986328,67.62000274658203,0.45875000953674316,90.55999755859375,186.75,18.96428680419922,30.405405044555664,68.66000366210938,0.4595000147819519,90.6500015258789,186.7899932861328,259140000,58649292,42013500,260344000,33189000,167545900
2014-03-05,16.724130630493164,30.452035903930664,71.494140625,0.4416053593158722,83.728271484375,156.2150421142578,19.01285743713379,30.48698616027832,71.56999969482422,0.4659999907016754,91.05999755859375,187.75,19.09821319580078,30.607608795166016,71.97000122070312,0.4662500023841858,91.22000122070312,188.07000732421875,18.897499084472656,30.31556510925293,69.62000274658203,0.4595000147819519,90.7699966430664,187.4499969482422,18.961429595947266,30.40665626525879,69.69000244140625,0.46149998903274536,90.95999908447266,187.74000549316406,200062800,49362588,74567700,241472000,27203300,88376900
2014-03-06,16.673547744750977,30.485782623291016,70.7649154663086,0.4354456663131714,83.65470886230469,156.57275390625,18.95535659790039,30.520771026611328,70.83999633789062,0.4595000147819519,90.9800033569336,188.17999267578125,19.087142944335938,30.68443489074707,71.88999938964844,0.46924999356269836,91.33999633789062,188.61000061035156,18.860713958740234,30.495494842529297,70.25,0.45875000953674316,90.6500015258789,187.77999877929688,19.028213500976562,30.587587356567383,71.87999725341797,0.46674999594688416,91.2699966430664,188.2100067138672,185488800,50673276,46026500,290144000,24063900,82516500
2014-03-07,16.663818359375,30.36530113220215,69.72602081298828,0.4349718391895294,83.24093627929688,156.6393585205078,18.944286346435547,30.400150299072266,69.80000305175781,0.45899999141693115,90.52999877929688,188.25999450683594,18.999286651611328,30.705455780029297,71.18000030517578,0.4622499942779541,91.36000061035156,188.9600067138672,18.787500381469727,30.316316604614258,69.47000122070312,0.4555000066757202,90.06999969482422,187.42999267578125,18.967500686645508,30.700700759887695,71.08000183105469,0.46149998903274536,91.2699966430664,188.9600067138672,220729600,60543396,38927000,268452000,31167800,114513500
2014-03-10,16.67889404296875,30.284812927246094,71.95365142822266,0.4285753071308136,83.31451416015625,156.55615234375,18.961429595947266,30.319570541381836,72.02999877929688,0.45225000381469727,90.61000061035156,188.16000366210938,19.047500610351562,30.471471786499023,72.1500015258789,0.4595000147819519,90.66000366210938,188.22999572753906,18.869285583496094,30.132381439208984,70.51000213623047,0.4502499997615814,90.02999877929688,187.0800018310547,18.8700008392334,30.422672271728516,70.7699966430664,0.45750001072883606,90.4800033569336,187.97000122070312,178584000,48535416,59871600,300888000,18131700,74939200
